year,player_id,guid,player_name,position,pos_abbr,school,team_name,team_abbr,weight,height,ovr_rk,pos_rk,grade,link,player_image
2011,26380,94ecc150adb6d06a606bb7cf6e03fe3e,Richard Henry,Offensive Guard,OG,Nebraska,Cornhuskers,NEB,308,74.75,235,13,41,http://insider.espn.com/nfl/draft/player/_/id/26380,NA
2011,27340,ae0040f50495cbae5fabd33487f40f02,Tori Gurley,Wide Receiver,WR,South Carolina,Gamecocks,SC,216,76.125,236,31,41,http://insider.espn.com/nfl/draft/player/_/id/27340,NA
2011,27238,a63ba991ee8c725a326c2c7d2e72ef53,Pierre Allen,Defensive End,DE,Nebraska,Cornhuskers,NEB,273,75.5,237,23,40,http://insider.espn.com/nfl/draft/player/_/id/27238,NA
2011,27176,6e30be1edb3e932c915e9ca726fe99fc,Michael Holmes,Safety,S,Syracuse,Orange,SYR,181,69.875,238,19,40,http://insider.espn.com/nfl/draft/player/_/id/27176,NA
2011,27337,f2a8b9075cc2050ff9faad9f184f0dd1,Sealver Siliga,Defensive Tackle,DT,NA,NA,NA,305,73.75,239,20,40,http://insider.espn.com/nfl/draft/player/_/id/27337,NA
2011,27321,152f915badfcdb757d7c77ff5149c7d4,Henry Hynoski,Fullback,FB,Pittsburgh,Panthers,PITT,257,72.375,240,5,40,http://insider.espn.com/nfl/draft/player/_/id/27321,NA
2011,27146,c0b40aaf6947fb96aa073d31d2fa2c8b,Derrell Smith,Inside Linebacker,ILB,Syracuse,Orange,SYR,243,72,241,13,40,http://insider.espn.com/nfl/draft/player/_/id/27146,NA
2011,27160,cd0907acdc98fcf16928ca399a3cf392,Josh Davis,Offensive Tackle,OT,Georgia,Bulldogs,UGA,331,79.125,243,19,40,http://insider.espn.com/nfl/draft/player/_/id/27160,NA
2011,27232,39d395cb8a62731ed7250c33d562800e,Devon Torrence,Cornerback,CB,NA,NA,NA,199,71.625,245,31,39,http://insider.espn.com/nfl/draft/player/_/id/27232,NA
2011,27187,468bc14d3ab28759b568492582c0c394,Ugo Chinasa,Defensive End,DE,Oklahoma State,Cowboys,OKST,264,76.875,246,24,39,http://insider.espn.com/nfl/draft/player/_/id/27187,NA
2011,27353,85aff1c663153c10aae597362c66cf16,Jerrard Tarrant,Safety,S,Georgia Tech,Yellow Jackets,GT,204,72.375,247,20,39,http://insider.espn.com/nfl/draft/player/_/id/27353,NA
2011,26210,2b6d687c2f334e75992aa64f440d98e8,Adam Grant,Offensive Tackle,OT,NA,NA,NA,325,78,248,20,39,http://insider.espn.com/nfl/draft/player/_/id/26210,NA
2011,26178,93d1efda6394762d4838fb73a30e984a,Chas Henry,Punter,P,Florida,Gators,FLA,220,75.375,249,2,39,http://insider.espn.com/nfl/draft/player/_/id/26178,NA
2011,27249,a1f5e7cf54a4a85f8dc4c049aa1fcb00,John Clay,Running Back,RB,NA,NA,NA,230,72.5,250,22,39,http://insider.espn.com/nfl/draft/player/_/id/27249,NA
2011,27143,b8f3eab4aa1d4062fd146a8376f25951,Schuylar Oordt,Tight End,TE,Northern Iowa,Panthers,UNI,261,77.75,251,15,39,http://insider.espn.com/nfl/draft/player/_/id/27143,NA
2011,26148,9a1f25fc83a87ae5f3e8ade87218f32c,John Graves,Defensive Tackle,DT,Virginia Tech,Hokies,VT,286,75,253,21,38,http://insider.espn.com/nfl/draft/player/_/id/26148,NA
2011,27194,6fd369d71beabeef53255f8b53051d32,Michael Smith,Offensive Tackle,OT,Nebraska,Cornhuskers,NEB,289,77.5,255,21,38,http://insider.espn.com/nfl/draft/player/_/id/27194,NA
2011,26105,f1114a8c34d4307e2118b0a8c37fe51d,Pat Devlin,Quarterback,QB,Delaware,Blue Hens,DEL,225,75.375,256,13,38,http://insider.espn.com/nfl/draft/player/_/id/26105,NA
2011,27135,87981da093f693b5957265e21e871934,Kyle Adams,Tight End,TE,NA,NA,NA,250,76.625,258,16,38,http://insider.espn.com/nfl/draft/player/_/id/27135,NA
2011,26375,638e82096d730b69d193c76595b24cc5,Carl Moore,Wide Receiver,WR,Florida,Gators,FLA,222,74.5,259,33,38,http://insider.espn.com/nfl/draft/player/_/id/26375,NA
2011,27234,a6f301e61fdbd789281921b17330e33b,Alex Wujciak,Inside Linebacker,ILB,Maryland,Terrapins,MD,245,74.5,261,14,37,http://insider.espn.com/nfl/draft/player/_/id/27234,NA
2011,26151,6ed91ba7bd3918c0da739b4a0df70aed,Derrell Johnson-Koulianos,Wide Receiver,WR,NA,NA,NA,204,71.75,263,34,37,http://insider.espn.com/nfl/draft/player/_/id/26151,NA
2011,26488,2b082a602c12933ea8f1d74ab985d077,Andrew McGee,Cornerback,CB,Oklahoma State,Cowboys,OKST,195,71.25,264,33,36,http://insider.espn.com/nfl/draft/player/_/id/26488,NA
2011,26245,216de3a93c7cfb1baf2574010bc0de06,Justin Trattou,Defensive End,DE,Florida,Gators,FLA,255,75.375,265,25,36,http://insider.espn.com/nfl/draft/player/_/id/26245,NA
2011,27129,543b321404a731548411475438507668,Bryant Browning,Offensive Guard,OG,NA,NA,NA,319,76,267,15,36,http://insider.espn.com/nfl/draft/player/_/id/27129,NA
2011,26133,b79ab6fabd080b3370208a147c456fe8,Kyle Hix,Offensive Tackle,OT,Texas,Longhorns,TEX,319,78.875,268,22,36,http://insider.espn.com/nfl/draft/player/_/id/26133,NA
2011,27130,NA,Dan Baily,Place Kicker,PK,Oklahoma State,Cowboys,OKST,198,72.125,269,3,36,http://insider.espn.com/nfl/draft/player/_/id/27130,NA
2011,26113,7044b11912d3fb8e2ff42d215331356e,Mario Fannin,Running Back,RB,Auburn,Tigers,AUB,231,70.375,271,24,36,http://insider.espn.com/nfl/draft/player/_/id/26113,NA
2011,27332,9ccba9ca4c5473a8d349f1fea8828975,Jamel Hamler,Wide Receiver,WR,Fresno State,Bulldogs,FRES,193,73,272,35,36,http://insider.espn.com/nfl/draft/player/_/id/27332,NA
2011,27132,e7ccec7df7d6212e2799ed3881b2ddea,Ray Dominguez,Offensive Guard,OG,Arkansas,Razorbacks,ARK,334,76,275,16,35,http://insider.espn.com/nfl/draft/player/_/id/27132,NA
2011,27171,aafff581fa73140de1b23af4cbf655a0,Richard Lapham,Offensive Tackle,OT,Boston College,Eagles,BC,315,80.125,276,23,35,http://insider.espn.com/nfl/draft/player/_/id/27171,NA
2011,27306,d0ee6ccef21c74527e442a5e7f555028,Preston Dial,Tight End,TE,Alabama,Crimson Tide,ALA,238,74.125,278,17,34,http://insider.espn.com/nfl/draft/player/_/id/27306,NA
2011,26256,cd0a76ea983d83c6f448e366a748d1c5,Kevin Rutland,Cornerback,CB,Missouri,Tigers,MIZ,190,71.625,279,34,34,http://insider.espn.com/nfl/draft/player/_/id/26256,NA
2011,27183,6cfa8efcccdcb0aac01bad2511aa515e,Adrian Moten,Outside Linebacker,OLB,Maryland,Terrapins,MD,228,73.625,282,18,34,http://insider.espn.com/nfl/draft/player/_/id/27183,NA
2011,26781,dcdb9a39e9af00db677ef8681b420ef2,Kevin Hughes,Offensive Tackle,OT,Southeastern Louisiana,Lions,SELA,302,75.625,283,24,34,http://insider.espn.com/nfl/draft/player/_/id/26781,NA
2011,27326,d9f5d04257d0509aa79681af839fb6f6,Darren Evans,Running Back,RB,Virginia Tech,Hokies,VT,227,72,284,26,34,http://insider.espn.com/nfl/draft/player/_/id/27326,NA
2011,26253,fe33c57894dc8c03d199ff99a67051db,Allen Reisner,Tight End,TE,NA,NA,NA,248,74.25,285,18,33,http://insider.espn.com/nfl/draft/player/_/id/26253,NA
2011,26145,a9588d2df415ddbef89320ca1c71bdf0,Detron Lewis,Wide Receiver,WR,Texas Tech,Red Raiders,TTU,211,71,286,36,33,http://insider.espn.com/nfl/draft/player/_/id/26145,NA
2011,27239,6ee130296deb3a206117d8871c7b30d9,Kris O'Dowd,NA,NA,NA,NA,NA,304,76.125,288,6,33,http://insider.espn.com/nfl/draft/player/_/id/27239,NA
2011,27265,6a53d6cc2c1f6a520718fec867fc823c,Noel Devine,Running Back,RB,West Virginia,Mountaineers,WVU,179,67.5,290,27,33,http://insider.espn.com/nfl/draft/player/_/id/27265,NA
2011,26638,NA,Cameron Kenny,Wide Receiver,WR,Oklahoma,Sooners,OKLA,192,72,291,37,33,http://insider.espn.com/nfl/draft/player/_/id/26638,NA
2011,27157,39abc813fc623d706932b3241e04f95e,Zaccheus Etheridge,Safety,S,Auburn,Tigers,AUB,201,71.5,292,21,32,http://insider.espn.com/nfl/draft/player/_/id/27157,NA
2011,26127,ff8e46d615db5edae46c4bf8a224c3dc,Zane Taylor,NA,NA,NA,NA,NA,309,74.5,293,7,32,http://insider.espn.com/nfl/draft/player/_/id/26127,NA
2011,27145,a874c20c2204012fb9d113b7efe803d5,Justin Boren,Offensive Guard,OG,NA,NA,NA,309,74.875,294,17,32,http://insider.espn.com/nfl/draft/player/_/id/27145,NA
2011,27149,1f4fda4c3a834d5e1d515557e0116ccc,Jeremiha Hunter,Outside Linebacker,OLB,NA,NA,NA,239,72.5,295,20,32,http://insider.espn.com/nfl/draft/player/_/id/27149,NA
2011,27373,5fc44dce29f86f13efe125494a87449d,Byron Bell,Offensive Tackle,OT,NA,NA,NA,337,76.75,296,25,32,http://insider.espn.com/nfl/draft/player/_/id/27373,NA
2011,27111,c70a9a27f82a84b00705dae20e2a0bfc,Scott Tolzien,Quarterback,QB,NA,NA,NA,209,74,297,14,32,http://insider.espn.com/nfl/draft/player/_/id/27111,NA
2011,27195,0dc99a0642a0023a5369a85318fe2cfe,Vailala Taua,Running Back,RB,Nevada,Wolf Pack,NEV,213,69.5,298,28,32,http://insider.espn.com/nfl/draft/player/_/id/27195,NA
2011,27311,3059088591dbfaf17006ebb18d81e155,Will Yeatman,Tight End,TE,Maryland,Terrapins,MD,270,77.75,299,19,31,http://insider.espn.com/nfl/draft/player/_/id/27311,NA
2011,27341,6b269553be7e82884200e96e92c320ce,DeAndre Brown,Wide Receiver,WR,Southern Mississippi,Golden Eagles,USM,233,77.625,300,38,32,http://insider.espn.com/nfl/draft/player/_/id/27341,NA
2011,27378,9344919ebd7e61d6c5e8f030d830855d,Loyce Means,Cornerback,CB,Houston,Cougars,HOU,177,69.75,301,36,31,http://insider.espn.com/nfl/draft/player/_/id/27378,NA
2011,26203,73f40ae228dade9cd42b8de86da5c5d9,Ladi Ajiboye,Defensive Tackle,DT,South Carolina,Gamecocks,SC,297,73.375,304,23,31,http://insider.espn.com/nfl/draft/player/_/id/26203,NA
2011,27294,0783c4eccdb19c52da128f341535d9d1,Jeff Tarpinian,Inside Linebacker,ILB,NA,NA,NA,237,73.75,305,16,31,http://insider.espn.com/nfl/draft/player/_/id/27294,NA
2011,27370,a6688f2c17707adfe8bc987d86b0b772,Tim Barnes,NA,NA,Missouri,Tigers,MIZ,297,75.75,306,8,31,http://insider.espn.com/nfl/draft/player/_/id/27370,NA
2011,26131,bf622f573818c2a07681593733e410a1,Carl Johnson,Offensive Guard,OG,Florida,Gators,FLA,361,77,307,18,31,http://insider.espn.com/nfl/draft/player/_/id/26131,NA
2011,27277,c788660a150d130c15f19fb82a9c9ae8,Jarriel King,Offensive Tackle,OT,South Carolina,Gamecocks,SC,317,77,309,26,31,http://insider.espn.com/nfl/draft/player/_/id/27277,NA
2011,26141,714fd3bb4e932bc08072eb91d0209e9d,Thomas Weber,Place Kicker,PK,NA,NA,NA,200,72.5,310,4,31,http://insider.espn.com/nfl/draft/player/_/id/26141,NA
2011,27078,c535b603b492a113c512380a7a8d318e,Reid Forrest,Punter,P,NA,NA,NA,193,72,311,4,31,http://insider.espn.com/nfl/draft/player/_/id/27078,NA
2011,27116,719413a840e49ae64298c92f147b7a81,Taylor Potts,Quarterback,QB,Texas Tech,Red Raiders,TTU,220,76,312,15,31,http://insider.espn.com/nfl/draft/player/_/id/27116,NA
2011,26558,8f9595e646906321fb86f926548136ac,Lester Jean,Wide Receiver,WR,Florida Atlantic,Owls,FAU,215,75,314,39,31,http://insider.espn.com/nfl/draft/player/_/id/26558,NA
2011,27231,0d471dfd474acf2ccdfc6fc818f05c7b,Cameron Graham,Tight End,TE,Louisville,Cardinals,LOU,244,75.125,315,20,31,http://insider.espn.com/nfl/draft/player/_/id/27231,NA
2013,31156,02aad7cbbfbe0bf3078192b76970b107,DJ Hayden,Cornerback,CB,Houston,Cougars,HOU,191,71.125,17,2,92,http://insider.espn.com/nfl/draft/player/_/id/31156,NA
2013,29185,8c2006b6c9beacbbdefe446fa1833e76,Kevin Reddick,Inside Linebacker,ILB,North Carolina,Tar Heels,UNC,243,73.375,91,4,74,http://insider.espn.com/nfl/draft/player/_/id/29185,NA
2013,30056,8ee5a040085f0acc250d67ef7328542d,Matt Scott,Quarterback,QB,Arizona,Wildcats,ARIZ,213,74.125,103,9,71,http://insider.espn.com/nfl/draft/player/_/id/30056,NA
2013,29264,e786baee22c5a95d8e9ba19f91f8f10d,Chase Thomas,Outside Linebacker,OLB,Stanford,Cardinal,STAN,244,75.25,119,9,68,http://insider.espn.com/nfl/draft/player/_/id/29264,NA
2013,30177,f6009f80d6a3def4bc5b05f33fea1bd0,Da'rick Rogers,Wide Receiver,WR,Tennessee,Volunteers,TENN,217,74.5,121,13,68,http://insider.espn.com/nfl/draft/player/_/id/30177,NA
2013,29357,9d041845d6253a209da9ba09ae722f46,Xavier Nixon,Offensive Tackle,OT,Florida,Gators,FLA,321,77.625,129,11,66,http://insider.espn.com/nfl/draft/player/_/id/29357,NA
2013,29972,3203bda79948b5b8354a670a10a853c4,Tyler Bray,Quarterback,QB,Tennessee,Volunteers,TENN,232,78.125,131,10,65,http://insider.espn.com/nfl/draft/player/_/id/29972,NA
2013,29646,f9a0318f8c3a2dd3583dde81ec3ae1cc,Miguel Maysonet,Running Back,RB,Stony Brook,Seawolves,STON,209,69,139,10,62,http://insider.espn.com/nfl/draft/player/_/id/29646,NA
2013,29907,1d631a1991ceb7a716ae46854fbea182,Daxton Swanson,Cornerback,CB,Sam Houston State,Bearkats,SHSU,186,70,148,19,60,http://insider.espn.com/nfl/draft/player/_/id/29907,NA
2013,29275,9e35b4f57211ea3d2165827e683e7842,Kwame Geathers,Defensive Tackle,DT,Georgia,Bulldogs,UGA,342,77.375,153,15,59,http://insider.espn.com/nfl/draft/player/_/id/29275,NA
2013,29626,fc0bd28e4ea032e6f25e5aa65bcefec7,Jakar Hamilton,Safety,S,South Carolina State,Bulldogs,SCST,196,71,158,12,58,http://insider.espn.com/nfl/draft/player/_/id/29626,NA
2013,29442,d36f395025a8ac0d3c02baee75df63b8,Adrian Bushell,Cornerback,CB,Louisville,Cardinals,LOU,186,69.375,162,22,57,http://insider.espn.com/nfl/draft/player/_/id/29442,NA
2013,30268,4c14e3c7c19150305e680a84751c3389,Nickell Robey,Cornerback,CB,USC,Trojans,USC,169,67.25,167,23,56,http://insider.espn.com/nfl/draft/player/_/id/30268,NA
2013,30264,5f2f7f73df94f8bbc1aa807993732323,Alvin Bailey,Offensive Guard,OG,Arkansas,Razorbacks,ARK,312,75.125,175,12,55,http://insider.espn.com/nfl/draft/player/_/id/30264,NA
2013,31159,f4d4c3c635155f37b4f20744fee76050,Rogers Gaines,Offensive Tackle,OT,TCU,Horned Frogs,TCU,334,78.25,176,15,55,http://insider.espn.com/nfl/draft/player/_/id/31159,NA
2013,31158,2098e47c6d050c278328c442b19ad8ef,Don Jones,Cornerback,CB,Arkansas State,Red Wolves,ARST,196,71.25,179,25,54,http://insider.espn.com/nfl/draft/player/_/id/31158,NA
2013,29629,6c6167c65ef314915110a08348a34a20,Cory Grissom,Defensive Tackle,DT,South Florida,Bulls,USF,306,73.375,180,16,54,http://insider.espn.com/nfl/draft/player/_/id/29629,NA
2013,29209,e588f261b0fd7984735b8d78e82f3a5e,Dennis Johnson,Running Back,RB,Arkansas,Razorbacks,ARK,206,66.75,186,14,53,http://insider.espn.com/nfl/draft/player/_/id/29209,NA
2013,29270,3b175c14c43e40ae5558632b5f33aa53,Joseph Fauria,Tight End,TE,UCLA,Bruins,UCLA,259,79.375,187,10,53,http://insider.espn.com/nfl/draft/player/_/id/29270,NA
2013,31080,NA,Zach Rodgers,Wide Receiver,WR,Tennessee,Volunteers,TENN,175,72,194,24,52,http://insider.espn.com/nfl/draft/player/_/id/31080,NA
2013,30004,NA,Rontez Miles,Safety,S,California (PA),Vulcans,CAL,203,71.625,195,16,51,http://insider.espn.com/nfl/draft/player/_/id/30004,NA
2013,29998,f84e35c94d29326f00fd6ce0c64da3a8,Brad Wing,Punter,P,LSU,Tigers,LSU,205,74.375,205,1,50,http://insider.espn.com/nfl/draft/player/_/id/29998,NA
2013,30173,34cec7772daeeb4cb956478701f89925,Rod Sweeting,Cornerback,CB,Georgia Tech,Yellow Jackets,GT,189,71.25,209,28,49,http://insider.espn.com/nfl/draft/player/_/id/30173,NA
2013,29981,0c8e37ecdfcd05751bc2578b8904ef57,Robert Lester,Safety,S,Alabama,Crimson Tide,ALA,220,73.25,211,17,49,http://insider.espn.com/nfl/draft/player/_/id/29981,NA
2013,29356,68fa266cbf83b7093cf86d3b1b4fba4d,Lerentee McCray,Outside Linebacker,OLB,Florida,Gators,FLA,250,74.125,212,15,49,http://insider.espn.com/nfl/draft/player/_/id/29356,NA
2013,30099,4f58875f508aadffa8934ef01177422d,Emmett Cleary,Offensive Tackle,OT,Boston College,Eagles,BC,316,78.875,213,18,49,http://insider.espn.com/nfl/draft/player/_/id/30099,NA
2013,29559,cd93f24a1d5e40bd071e272f7f00e7b7,Quinn Sharp,Punter,P,Oklahoma State,Cowboys,OKST,189,72.75,214,2,49,http://insider.espn.com/nfl/draft/player/_/id/29559,NA
2013,30179,5a168e406e9e5da115bf9055b0207982,Philip Lutzenkirchen,Tight End,TE,Auburn,Tigers,AUB,258,75.25,216,11,49,http://insider.espn.com/nfl/draft/player/_/id/30179,NA
2013,29340,b63651ef3ad60ddf94878520c5cf281f,Conner Vernon,Wide Receiver,WR,Duke,Blue Devils,DUKE,196,72.25,217,27,49,http://insider.espn.com/nfl/draft/player/_/id/29340,NA
2013,29982,bb01991d9adf80828debcd6e9b40b62a,Johnny Adams,Cornerback,CB,Michigan State,Spartans,MSU,185,70.25,218,29,48,http://insider.espn.com/nfl/draft/player/_/id/29982,NA
2013,29691,d59d7de02ca319b85d4cf8f09a403648,Ryan Griffin,Quarterback,QB,Tulane,Green Wave,TULN,216,75.875,221,12,48,http://insider.espn.com/nfl/draft/player/_/id/29691,NA
2013,29276,1d035364bf90f89eb0a3f24effe022f5,Jake Stoneburner,Tight End,TE,Ohio State,Buckeyes,OSU,252,75.375,223,12,48,http://insider.espn.com/nfl/draft/player/_/id/29276,NA
2013,29650,f92041405b011a87d0855ddc233cd05b,Alec Lemon,Wide Receiver,WR,Syracuse,Orange,SYR,202,73.25,224,28,48,http://insider.espn.com/nfl/draft/player/_/id/29650,NA
2013,29542,7469c48adb8f1fb75626a6240ec8a742,Nathan Williams,Outside Linebacker,OLB,Ohio State,Buckeyes,OSU,241,75,226,16,47,http://insider.espn.com/nfl/draft/player/_/id/29542,NA
2013,29455,7b9b6952566afe47bfad9e7b0b976eed,Matt Furstenburg,Tight End,TE,Maryland,Terrapins,MD,242,75.625,227,13,47,http://insider.espn.com/nfl/draft/player/_/id/29455,NA
2013,29324,543a03e907a6ac47e68d26d963dbf39d,Marcus Davis,Wide Receiver,WR,Virginia Tech,Hokies,VT,233,75,228,29,47,http://insider.espn.com/nfl/draft/player/_/id/29324,NA
2013,29585,a0bad25d293b440e1dbb7313e3f2ac11,Josh Johnson,Cornerback,CB,Purdue,Boilermakers,PUR,199,69.375,229,30,46,http://insider.espn.com/nfl/draft/player/_/id/29585,NA
2013,29504,d2f96085679dd11d54c49e7d0237bbfd,Chris Barker,Offensive Guard,OG,NA,NA,NA,305,74.625,231,16,46,http://insider.espn.com/nfl/draft/player/_/id/29504,NA
2013,29976,5b815863f16962a6c768e881441b4c6e,Cierre Wood,Running Back,RB,Notre Dame,Fighting Irish,ND,213,71.25,232,20,46,http://insider.espn.com/nfl/draft/player/_/id/29976,NA
2013,31157,f64bfa73e79ee0c7a88893abfa1c4e9f,Theo Riddick,Wide Receiver,WR,Notre Dame,Fighting Irish,ND,201,70.125,234,30,46,http://insider.espn.com/nfl/draft/player/_/id/31157,NA
2013,29984,5eac6258adc947c6d659af8975acd125,John Wetzel,Offensive Tackle,OT,Boston College,Eagles,BC,315,79,238,19,45,http://insider.espn.com/nfl/draft/player/_/id/29984,NA
2013,30258,7e99d269605e20ad987afe86f64d82ff,Bradley McDougald,Safety,S,Kansas,Jayhawks,KU,215,72.25,242,21,44,http://insider.espn.com/nfl/draft/player/_/id/30258,NA
2013,29705,1e75f0f8c1c2df9ecbce5c8ea0923418,John Lotulelei,Inside Linebacker,ILB,NA,NA,NA,233,71.375,243,11,44,http://insider.espn.com/nfl/draft/player/_/id/29705,NA
2013,30021,c44875bcecb71d47122070bfb1df1913,Keith Pough,Outside Linebacker,OLB,Howard,Bison,HOW,239,73.75,244,17,44,http://insider.espn.com/nfl/draft/player/_/id/30021,NA
2013,30109,75e9973f48e61fb39bd6cb8ddafab5b4,Braden Brown,Offensive Tackle,OT,BYU,Cougars,BYU,310,77.375,245,20,44,http://insider.espn.com/nfl/draft/player/_/id/30109,NA
2013,29284,d3f9d2b43d499575caf77a8a2c7574b1,Ryan Allen,Punter,P,Louisiana Tech,Bulldogs,LT,229,73.5,247,3,44,http://insider.espn.com/nfl/draft/player/_/id/29284,NA
2013,29492,c4a84d15c29734c321b0dd4a68ef32ba,T.j. Moe,Wide Receiver,WR,Missouri,Tigers,MIZ,204,71.5,248,31,44,http://insider.espn.com/nfl/draft/player/_/id/29492,NA
2013,29457,0b249bc5955f806a0aafee4aadcc8f97,Stephane Milhim,Offensive Guard,OG,UMass,Minutemen,UMASS,314,75.75,249,17,43,http://insider.espn.com/nfl/draft/player/_/id/29457,NA
2013,29602,84ce1e1702066f5c992ad362d7d7a6ed,Mark Harrison,Wide Receiver,WR,Rutgers,Scarlet Knights,RUTG,231,74.875,254,32,42,http://insider.espn.com/nfl/draft/player/_/id/29602,NA
2013,30204,499cbcb01a28cb216de62055e9f9762e,Jawanza Starling,Safety,S,USC,Trojans,USC,202,72.75,255,22,41,http://insider.espn.com/nfl/draft/player/_/id/30204,NA
2013,29997,15545703cc305bb9fd04c10774afd433,Michael Taylor,Outside Linebacker,OLB,Wisconsin,Badgers,WIS,234,73.375,258,20,41,http://insider.espn.com/nfl/draft/player/_/id/29997,NA
2013,29327,NA,Mark Jackson,Offensive Tackle,OT,Glenville State,Pioneers,GLE,328,77.375,259,21,41,http://insider.espn.com/nfl/draft/player/_/id/29327,NA
2014,33060,67270904986801aa031bd4aa4d857cde,Brandon Coleman,Wide Receiver,WR,Rutgers,Scarlet Knights,RUTG,225,78,89,15,69,http://insider.espn.com/nfl/draft/player/_/id/33060,NA
2014,34109,3231783161eab747fead3e9c3489f299,Marcus Roberson,Cornerback,CB,Florida,Gators,FLA,191,72.25,101,15,67,http://insider.espn.com/nfl/draft/player/_/id/34109,NA
2014,33611,26365acfda982171671ee97e69036508,Antonio Richardson,Offensive Tackle,OT,Tennessee,Volunteers,TENN,336,77.75,102,10,67,http://insider.espn.com/nfl/draft/player/_/id/33611,NA
2014,33620,8c8873e46e731be2fd68673341161f90,Adrian Hubbard,Outside Linebacker,OLB,Alabama,Crimson Tide,ALA,257,78,104,9,67,http://insider.espn.com/nfl/draft/player/_/id/33620,NA
2014,34126,5438942c46886f7637693126d3294b41,Jackson Jeffcoat,Defensive End,DE,Texas,Longhorns,TEX,247,75,106,9,67,http://insider.espn.com/nfl/draft/player/_/id/34126,NA
2014,33066,de434ccc07675fbf66ea76840e946e54,Christian Jones,Outside Linebacker,OLB,Florida State,Seminoles,FSU,240,75.125,111,10,66,http://insider.espn.com/nfl/draft/player/_/id/33066,NA
2014,34750,1b3094fa36e4249f9fe8554f96e90697,Kelcy Quarles,Defensive Tackle,DT,South Carolina,Gamecocks,SC,297,75.75,116,12,65,http://insider.espn.com/nfl/draft/player/_/id/34750,NA
2014,34723,451b3f6a1b1776f92c08057bbf2c820e,Vic Hampton,Cornerback,CB,South Carolina,Gamecocks,SC,197,69,124,18,61,http://insider.espn.com/nfl/draft/player/_/id/34723,NA
2014,33627,1d053256562f1f8bba0b12a77907308a,Craig Loston,Safety,S,LSU,Tigers,LSU,217,72.625,128,7,61,http://insider.espn.com/nfl/draft/player/_/id/33627,NA
2014,34161,d9bbd9c0e2dd06bdedf1c7acba3ce1e9,Zach Kerr,Defensive Tackle,DT,Delaware,Blue Hens,DEL,326,73.375,135,15,60,http://insider.espn.com/nfl/draft/player/_/id/34161,NA
2014,33065,2e20bab21ab43a080f1ff47d5c5d3a94,James Gayle,Defensive End,DE,Virginia Tech,Hokies,VT,259,75.75,139,14,59,http://insider.espn.com/nfl/draft/player/_/id/33065,NA
2014,33610,f2306e903d8810abe2d3e4a4352ff299,Anthony Johnson,Defensive Tackle,DT,LSU,Tigers,LSU,308,74.5,142,16,59,http://insider.espn.com/nfl/draft/player/_/id/33610,NA
2014,33678,7cfece766951e8ba7cc4759c12fcc5b9,Marcel Jensen,Tight End,TE,Fresno State,Bulldogs,FRES,259,77.75,143,6,59,http://insider.espn.com/nfl/draft/player/_/id/33678,NA
2014,33074,0cabe349f2574f4edeb096f0d2a6dadd,Mike Davis,Wide Receiver,WR,Texas,Longhorns,TEX,197,72,147,22,58,http://insider.espn.com/nfl/draft/player/_/id/33074,NA
2014,33644,a3c2c7cd885b166a8f14b03e3d82d355,Shayne Skov,Inside Linebacker,ILB,Stanford,Cardinal,STAN,245,74.25,157,4,55,http://insider.espn.com/nfl/draft/player/_/id/33644,NA
2014,33093,c824f75b1e0311a41994c4e2db41856f,Deandre Coleman,Defensive Tackle,DT,California,Golden Bears,CAL,314,76.75,162,18,54,http://insider.espn.com/nfl/draft/player/_/id/33093,NA
